,아파트명,면적,법정동주소,도로명주소,latitude,longitude,세대수,임대세대수,최고층,최저층,용적률,건폐율,주차대수,건설사,난방,공급면적,전용면적,전용율,방수,욕실수,해당면적_세대수,현관구조,재산세,재산세합계,지방교육세,재산세_도시지역분,종합부동산세,결정세액,농어촌특별세,가격,겨울관리비,여름관리비,매매호가,전세호가,월세호가,실거래가,초등학교_학군정보,초등학교_설립정보,초등학교_남학생수,초등학교_여학생수
5,대우목화,86㎡,충청남도 천안시 서북구 성정동 643,충청남도 천안시 서북구 서부16길 49,36.823362,127.14152,590.0,0.0,5.0,5.0,0,0,0.0,(주)대우,HT001,86.32,80,93,3,1,80,계단식,44250.0,157050.0,8850.0,103950.0,0.0,0.0,0.0,,106097,101699,"2억 4,000~2억 5,000",,,,천안서초등학교,공립,287.0,287.0
6,대우목화,92B㎡,충청남도 천안시 서북구 성정동 643,충청남도 천안시 서북구 서부16길 49,36.823362,127.14152,590.0,0.0,5.0,5.0,0,0,0.0,(주)대우,HT001,92.15,79.13,86,3,1,120,계단식,46950.0,164070.0,9390.0,107730.0,0.0,0.0,0.0,,104943,100593,"2억 3,000~2억 5,000",,,,천안서초등학교,공립,287.0,287.0
7,대우목화,93A㎡,충청남도 천안시 서북구 성정동 643,충청남도 천안시 서북구 서부16길 49,36.823362,127.14152,590.0,0.0,5.0,5.0,0,0,0.0,(주)대우,HT001,93.5,79.58,85,3,1,120,계단식,46050.0,161730.0,9210.0,106470.0,0.0,0.0,0.0,,105548,101173,"2억 2,000~2억 5,000",,"1,000/60","1,000/60",천안서초등학교,공립,287.0,287.0
8,대우목화,126,충청남도 천안시 서북구 성정동 643,충청남도 천안시 서북구 서부16길 49,36.823362,127.14152,590.0,0.0,5.0,5.0,0,0,0.0,(주)대우,HT001,126.21,110.66,88,3,2,30,계단식,53700.0,181620.0,10740.0,117180.0,0.0,0.0,0.0,,146765,140681,"3억 4,000","1억 5,000",1억/30,1억/30,천안서초등학교,공립,287.0,287.0
0,대우성정프라자(주상복합),78㎡,충청남도 천안시 서북구 성정동 658-1,충청남도 천안시 서북구 서부15길 41,36.82204,127.14199,83.0,0.0,13.0,5.0,0,0,0.0,대우건설,HT001,78.95,61.83,78,2,1,47,복도식,,,,,,,,,,,"1억 500~1억 2,500",,,,천안서초등학교,공립,287.0,287.0
1,대우성정프라자(주상복합),85,충청남도 천안시 서북구 성정동 658-1,충청남도 천안시 서북구 서부15길 41,36.82204,127.14199,83.0,0.0,13.0,5.0,0,0,0.0,대우건설,HT001,85.38,66.87,78,3,1,36,복도식,,,,,,,,,,,,,,,천안서초등학교,공립,287.0,287.0
0,대우성촌프라자(주상복합),76㎡,충청남도 천안시 서북구 성정동 698-1,충청남도 천안시 서북구 성정15길 6,36.81773,127.13861,76.0,0.0,14.0,7.0,235,45,67.0,대우건설,HT001,76.39,59.4,78,3,1,28,복도식,15615.0,62460.0,3123.0,43722.0,0.0,0.0,0.0,,,,,,,,천안성정초등학교,공립,187.0,146.0
1,대우성촌프라자(주상복합),91,충청남도 천안시 서북구 성정동 698-1,충청남도 천안시 서북구 성정15길 6,36.81773,127.13861,76.0,0.0,14.0,7.0,235,45,67.0,대우건설,HT001,91.25,70.95,78,3,1,48,복도식,18743.0,74971.0,3749.0,52479.0,0.0,0.0,0.0,,,,,,,,천안성정초등학교,공립,187.0,146.0
0,더리치빌(도시형),29A㎡,충청남도 천안시 서북구 성정동 1308,충청남도 천안시 서북구 성정공원6길 26,36.82849,127.140461,98.0,0.0,9.0,9.0,515,78,21.0,보아스 메가텍,HT001,29.74,18,61,1,1,14,복도식,7785.0,31140.0,1557.0,21798.0,0.0,0.0,0.0,,,,,,,,천안서초등학교,공립,287.0,287.0
1,더리치빌(도시형),30B㎡,충청남도 천안시 서북구 성정동 1308,충청남도 천안시 서북구 성정공원6길 26,36.82849,127.140461,98.0,0.0,9.0,9.0,515,78,21.0,보아스 메가텍,HT001,30.92,18.72,61,1,1,28,복도식,7965.0,31860.0,1593.0,22302.0,0.0,0.0,0.0,,,,,,,,천안서초등학교,공립,287.0,287.0
2,더리치빌(도시형),32C,충청남도 천안시 서북구 성정동 1308,충청남도 천안시 서북구 성정공원6길 26,36.82849,127.140461,98.0,0.0,9.0,9.0,515,78,21.0,보아스 메가텍,HT001,32.33,19.57,61,1,1,56,복도식,8258.0,33031.0,1652.0,23121.0,0.0,0.0,0.0,,,,,,"1,500/27","1,500/27",천안서초등학교,공립,287.0,287.0
0,라임스톤(도시형),26B㎡,충청남도 천안시 서북구 성정동 1439,충청남도 천안시 서북구 성정공원3길 6,36.826188,127.14163,76.0,0.0,9.0,9.0,547,79,73.0,(주)송대건설,HT001,26.86,18.94,71,1,1,26,복도식,,,,,,,,,,,,,300/35,300/35,천안서초등학교,공립,287.0,287.0
1,라임스톤(도시형),26A㎡,충청남도 천안시 서북구 성정동 1439,충청남도 천안시 서북구 성정공원3길 6,36.826188,127.14163,76.0,0.0,9.0,9.0,547,79,73.0,(주)송대건설,HT001,26.86,18.93,70,1,1,7,복도식,,,,,,,,,,,,,300/38,300/38,천안서초등학교,공립,287.0,287.0
2,라임스톤(도시형),26C㎡,충청남도 천안시 서북구 성정동 1439,충청남도 천안시 서북구 성정공원3길 6,36.826188,127.14163,76.0,0.0,9.0,9.0,547,79,73.0,(주)송대건설,HT001,26.87,18.94,70,1,1,1,복도식,,,,,,,,,,,,,,,천안서초등학교,공립,287.0,287.0
3,라임스톤(도시형),27E㎡,충청남도 천안시 서북구 성정동 1439,충청남도 천안시 서북구 성정공원3길 6,36.826188,127.14163,76.0,0.0,9.0,9.0,547,79,73.0,(주)송대건설,HT001,27.64,19.49,71,1,1,35,복도식,,,,,,,,,,,,,,,천안서초등학교,공립,287.0,287.0
4,라임스톤(도시형),27D,충청남도 천안시 서북구 성정동 1439,충청남도 천안시 서북구 성정공원3길 6,36.826188,127.14163,76.0,0.0,9.0,9.0,547,79,73.0,(주)송대건설,HT001,27.6,19.46,71,1,1,7,복도식,,,,,,,,,,,,,,,천안서초등학교,공립,287.0,287.0
0,리슈빌디에스(도시형),36㎡,충청남도 천안시 서북구 성정동 1475,충청남도 천안시 서북구 성정두정로 19,36.827239,127.140765,190.0,0.0,12.0,12.0,686,79,139.0,동성건설(주),HT001,36.25,26.44,73,3,2,120,복도식,,,,,,,,,139914,153899,"8,300",,100/60,100/60,천안서초등학교,공립,287.0,287.0
1,리슈빌디에스(도시형),36㎡,충청남도 천안시 서북구 성정동 1475,충청남도 천안시 서북구 성정두정로 19,36.827239,127.140765,190.0,0.0,12.0,12.0,686,79,139.0,동성건설(주),HT001,36.64,26.73,73,3,2,10,복도식,,,,,,,,,141422,155558,,,,,천안서초등학교,공립,287.0,287.0
2,리슈빌디에스(도시형),56B㎡,충청남도 천안시 서북구 성정동 1475,충청남도 천안시 서북구 성정두정로 19,36.827239,127.140765,190.0,0.0,12.0,12.0,686,79,139.0,동성건설(주),HT001,56.36,41.11,73,3,2,59,복도식,,,,,,,,,217525,239267,"1억~1억 5,000",,"2,000/60","2,000/60",천안서초등학교,공립,287.0,287.0
3,리슈빌디에스(도시형),56A,충청남도 천안시 서북구 성정동 1475,충청남도 천안시 서북구 성정두정로 19,36.827239,127.140765,190.0,0.0,12.0,12.0,686,79,139.0,동성건설(주),HT001,56.36,41.11,73,3,2,1,복도식,,,,,,,,,217525,239267,,,,,천안서초등학교,공립,287.0,287.0
0,모아엘가워너비(도시형),32C㎡,충청남도 천안시 서북구 성정동 1324,충청남도 천안시 서북구 성정공원7길 9,36.829702,127.141955,267.0,0.0,12.0,6.0,794,79,193.0,혜림건설 주식회사,HT001,32.41,23.26,72,1,1,32,복도식,,,,,,,,,64889,75523,"6,500",,,,천안서초등학교,공립,287.0,287.0
1,모아엘가워너비(도시형),35B㎡,충청남도 천안시 서북구 성정동 1324,충청남도 천안시 서북구 성정공원7길 9,36.829702,127.141955,267.0,0.0,12.0,6.0,794,79,193.0,혜림건설 주식회사,HT001,35.19,25.32,72,1,1,50,복도식,,,,,,,,,70646,82224,,,,,천안서초등학교,공립,287.0,287.0
2,모아엘가워너비(도시형),43A㎡,충청남도 천안시 서북구 성정동 1324,충청남도 천안시 서북구 성정공원7길 9,36.829702,127.141955,267.0,0.0,12.0,6.0,794,79,193.0,혜림건설 주식회사,HT001,43.57,31.41,72,1,1,165,복도식,,,,,,,,,87625,101985,"1억 1,500",,,,천안서초등학교,공립,287.0,287.0
3,모아엘가워너비(도시형),43H㎡,충청남도 천안시 서북구 성정동 1324,충청남도 천안시 서북구 성정공원7길 9,36.829702,127.141955,267.0,0.0,12.0,6.0,794,79,193.0,혜림건설 주식회사,HT001,43.57,31.41,72,1,1,5,복도식,,,,,,,,,87625,101985,,,,,천안서초등학교,공립,287.0,287.0
4,모아엘가워너비(도시형),58D㎡,충청남도 천안시 서북구 성정동 1324,충청남도 천안시 서북구 성정공원7길 9,36.829702,127.141955,267.0,0.0,12.0,6.0,794,79,193.0,혜림건설 주식회사,HT001,58.93,42.43,72,2,1,10,복도식,,,,,,,,,118372,137771,"1억 4,500",,,,천안서초등학교,공립,287.0,287.0
5,모아엘가워너비(도시형),61E,충청남도 천안시 서북구 성정동 1324,충청남도 천안시 서북구 성정공원7길 9,36.829702,127.141955,267.0,0.0,12.0,6.0,794,79,193.0,혜림건설 주식회사,HT001,61.26,44.86,73,2,1,5,복도식,,,,,,,,,125153,145663,,,,,천안서초등학교,공립,287.0,287.0
0,문타워(도시형),39A㎡,충청남도 천안시 서북구 성정동 1273,충청남도 천안시 서북구 성정공원6길 1-6,36.829236,127.137992,35.0,0.0,6.0,6.0,312,70,15.0,신복종합건설,HT001,39.22,28.86,74,1,1,18,복도식,,,,,,,,,,,,,,,천안서초등학교,공립,287.0,287.0
1,문타워(도시형),39B㎡,충청남도 천안시 서북구 성정동 1273,충청남도 천안시 서북구 성정공원6길 1-6,36.829236,127.137992,35.0,0.0,6.0,6.0,312,70,15.0,신복종합건설,HT001,39.98,28.86,72,1,1,6,복도식,,,,,,,,,,,,,,,천안서초등학교,공립,287.0,287.0
2,문타워(도시형),43㎡,충청남도 천안시 서북구 성정동 1273,충청남도 천안시 서북구 성정공원6길 1-6,36.829236,127.137992,35.0,0.0,6.0,6.0,312,70,15.0,신복종합건설,HT001,43.38,31.92,74,1,1,3,복도식,,,,,,,,,,,,,,,천안서초등학교,공립,287.0,287.0
3,문타워(도시형),60㎡,충청남도 천안시 서북구 성정동 1273,충청남도 천안시 서북구 성정공원6길 1-6,36.829236,127.137992,35.0,0.0,6.0,6.0,312,70,15.0,신복종합건설,HT001,60.43,44.46,74,1,1,6,복도식,,,,,,,,,,,,,,,천안서초등학교,공립,287.0,287.0
4,문타워(도시형),61,충청남도 천안시 서북구 성정동 1273,충청남도 천안시 서북구 성정공원6길 1-6,36.829236,127.137992,35.0,0.0,6.0,6.0,312,70,15.0,신복종합건설,HT001,61.6,44.46,72,1,1,2,복도식,,,,,,,,,,,,,,,천안서초등학교,공립,287.0,287.0
0,미소진하우스(도시형),24A㎡,충청남도 천안시 서북구 성정동 1312-2,충청남도 천안시 서북구 성정공원6길 25,36.828765,127.14057,50.0,0.0,7.0,5.0,306,60,13.0,(주)중해건설,HT001,24.54,18.24,74,1,1,3,계단식,,,,,,,,,,,,,,,천안서초등학교,공립,287.0,287.0
1,미소진하우스(도시형),25B㎡,충청남도 천안시 서북구 성정동 1312-2,충청남도 천안시 서북구 성정공원6길 25,36.828765,127.14057,50.0,0.0,7.0,5.0,306,60,13.0,(주)중해건설,HT001,25.89,19.25,74,1,1,42,계단식,,,,,,,,,,,,,,,천안서초등학교,공립,287.0,287.0
2,미소진하우스(도시형),29㎡,충청남도 천안시 서북구 성정동 1312-2,충청남도 천안시 서북구 성정공원6길 25,36.828765,127.14057,50.0,0.0,7.0,5.0,306,60,13.0,(주)중해건설,HT001,29.89,22.22,74,1,1,4,계단식,,,,,,,,,,,,,,,천안서초등학교,공립,287.0,287.0
3,미소진하우스(도시형),122,충청남도 천안시 서북구 성정동 1312-2,충청남도 천안시 서북구 성정공원6길 25,36.828765,127.14057,50.0,0.0,7.0,5.0,306,60,13.0,(주)중해건설,HT001,122.24,109.43,90,3,2,1,계단식,,,,,,,,,,,,,,,천안서초등학교,공립,287.0,287.0
0,삼풍,160㎡,충청남도 천안시 서북구 성정동 690-2,충청남도 천안시 서북구 서부7길 11,36.819431,127.143649,19.0,0.0,5.0,5.0,0,0,0.0,,HT001,160.44,137.08,85,4,2,15,계단식,24750.0,99000.0,4950.0,69300.0,0.0,0.0,0.0,,,,,,,,천안서초등학교,공립,287.0,287.0
1,삼풍,259㎡,충청남도 천안시 서북구 성정동 690-2,충청남도 천안시 서북구 서부7길 11,36.819431,127.143649,19.0,0.0,5.0,5.0,0,0,0.0,,HT001,259.43,221.66,85,5,3,2,계단식,37950.0,140670.0,7590.0,95130.0,0.0,0.0,0.0,,,,,,,,천안서초등학교,공립,287.0,287.0
2,삼풍,272,충청남도 천안시 서북구 성정동 690-2,충청남도 천안시 서북구 서부7길 11,36.819431,127.143649,19.0,0.0,5.0,5.0,0,0,0.0,,HT001,272.34,232.7,85,5,3,2,계단식,41100.0,148860.0,8220.0,99540.0,0.0,0.0,0.0,,,,,,,,천안서초등학교,공립,287.0,287.0
0,선경,79㎡,충청남도 천안시 서북구 성정동 823,충청남도 천안시 서북구 도원2길 39,36.822223,127.133496,378.0,0.0,18.0,14.0,273,21,267.0,선경건설 주식회사,HT001,79.99,59.85,75,2,1,150,계단식,18045.0,72180.0,3609.0,50526.0,0.0,0.0,0.0,,142857,137341,"1억 2,500~1억 4,700",,,,천안서초등학교,공립,287.0,287.0
1,선경,105㎡,충청남도 천안시 서북구 성정동 823,충청남도 천안시 서북구 도원2길 39,36.822223,127.133496,378.0,0.0,18.0,14.0,273,21,267.0,선경건설 주식회사,HT001,105.25,84.9,81,3,2,144,계단식,25875.0,103500.0,5175.0,72450.0,0.0,0.0,0.0,,202649,194824,"1억 7,500~1억 8,500",,,,천안서초등학교,공립,287.0,287.0
2,선경,154,충청남도 천안시 서북구 성정동 823,충청남도 천안시 서북구 도원2길 39,36.822223,127.133496,378.0,0.0,18.0,14.0,273,21,267.0,선경건설 주식회사,HT001,154.76,128.91,83,4,2,84,계단식,29025.0,116100.0,5805.0,81270.0,0.0,0.0,0.0,,307698,295816,"2억 1,000~2억 5,000",,,,천안서초등학교,공립,287.0,287.0
0,성정활림목련2차,79㎡,충청남도 천안시 서북구 성정동 696-4,충청남도 천안시 서북구 성정8길 14,36.817192,127.140558,159.0,0.0,17.0,9.0,337,38,103.0,활림건설(주),HT001,79.8,59.89,75,3,1,108,복도식,14085.0,56340.0,2817.0,39438.0,0.0,0.0,0.0,,137704,132663,"9,000~1억 2,500",,,,천안성정초등학교,공립,187.0,146.0
1,성정활림목련2차,113,충청남도 천안시 서북구 성정동 696-4,충청남도 천안시 서북구 성정8길 14,36.817192,127.140558,159.0,0.0,17.0,9.0,337,38,103.0,활림건설(주),HT001,113.24,84.98,75,3,2,51,복도식,22433.0,89731.0,4487.0,62811.0,0.0,0.0,0.0,,195392,188240,"1억 5,500",,,,천안성정초등학교,공립,187.0,146.0
0,스위스캐슬(도시형),21㎡,충청남도 천안시 서북구 성정동 1453,충청남도 천안시 서북구 성정두정로 14,36.826894,127.141346,129.0,0.0,12.0,12.0,731,71,30.0,케이씨종합건설(주),HT001,21.62,15.39,71,1,1,30,복도식,6165.0,24660.0,1233.0,17262.0,0.0,0.0,0.0,,,,,"4,000",70/40~300/38,70/40~300/38,천안서초등학교,공립,287.0,287.0
1,스위스캐슬(도시형),21㎡,충청남도 천안시 서북구 성정동 1453,충청남도 천안시 서북구 성정두정로 14,36.826894,127.141346,129.0,0.0,12.0,12.0,731,71,30.0,케이씨종합건설(주),HT001,21.29,15.15,71,1,1,9,복도식,6165.0,24660.0,1233.0,17262.0,0.0,0.0,0.0,,,,,,,,천안서초등학교,공립,287.0,287.0
2,스위스캐슬(도시형),27A㎡,충청남도 천안시 서북구 성정동 1453,충청남도 천안시 서북구 성정두정로 14,36.826894,127.141346,129.0,0.0,12.0,12.0,731,71,30.0,케이씨종합건설(주),HT001,27.82,19.8,71,1,1,32,복도식,7763.0,31051.0,1553.0,21735.0,0.0,0.0,0.0,,,,,,80/50,80/50,천안서초등학교,공립,287.0,287.0
3,스위스캐슬(도시형),28B㎡,충청남도 천안시 서북구 성정동 1453,충청남도 천안시 서북구 성정두정로 14,36.826894,127.141346,129.0,0.0,12.0,12.0,731,71,30.0,케이씨종합건설(주),HT001,28.07,19.97,71,1,1,10,복도식,7763.0,31051.0,1553.0,21735.0,0.0,0.0,0.0,,,,,,,,천안서초등학교,공립,287.0,287.0
4,스위스캐슬(도시형),34㎡,충청남도 천안시 서북구 성정동 1453,충청남도 천안시 서북구 성정두정로 14,36.826894,127.141346,129.0,0.0,12.0,12.0,731,71,30.0,케이씨종합건설(주),HT001,34.67,24.67,71,1,1,18,복도식,9698.0,38791.0,1940.0,27153.0,0.0,0.0,0.0,,,,,,,,천안서초등학교,공립,287.0,287.0
