,아파트명,면적,법정동주소,도로명주소,latitude,longitude,세대수,임대세대수,최고층,최저층,용적률,건폐율,주차대수,건설사,난방,공급면적,전용면적,전용율,방수,욕실수,해당면적_세대수,현관구조,재산세,재산세합계,지방교육세,재산세_도시지역분,종합부동산세,결정세액,농어촌특별세,가격,겨울관리비,여름관리비,매매호가,전세호가,월세호가,실거래가,초등학교_학군정보,초등학교_설립정보,초등학교_남학생수,초등학교_여학생수
0,보라,48㎡,충청남도 천안시 동남구 목천읍 서리 58-1,충청남도 천안시 동남구 서리1길 19-9,36.782917,127.233772,105.0,0.0,15.0,11.0,273,31,52.0,(주)삼원건설,HT001,48.93,35.79,73,2,1,4,복도식,4883.0,19531.0,977.0,13671.0,0.0,0.0,0.0,14250.0,,,,,,,목천초등학교,공립,62.0,59.0
1,보라,67㎡,충청남도 천안시 동남구 목천읍 서리 58-1,충청남도 천안시 동남구 서리1길 19-9,36.782917,127.233772,105.0,0.0,15.0,11.0,273,31,52.0,(주)삼원건설,HT001,67.76,49.47,73,2,1,1,복도식,6660.0,26640.0,1332.0,18648.0,0.0,0.0,0.0,16500.0,,,,,,,목천초등학교,공립,62.0,59.0
2,보라,82㎡,충청남도 천안시 동남구 목천읍 서리 58-1,충청남도 천안시 동남구 서리1길 19-9,36.782917,127.233772,105.0,0.0,15.0,11.0,273,31,52.0,(주)삼원건설,HT001,82.17,59.99,73,3,1,91,복도식,10013.0,40051.0,2003.0,28035.0,0.0,0.0,0.0,,,,,,,,목천초등학교,공립,62.0,59.0
3,보라,113,충청남도 천안시 동남구 목천읍 서리 58-1,충청남도 천안시 동남구 서리1길 19-9,36.782917,127.233772,105.0,0.0,15.0,11.0,273,31,52.0,(주)삼원건설,HT001,113.39,82.78,73,3,2,9,복도식,14333.0,57331.0,2867.0,40131.0,0.0,0.0,0.0,,,,,,,,목천초등학교,공립,62.0,59.0
0,세광엔리치빌1차,102,충청남도 천안시 동남구 목천읍 응원리 66-14,충청남도 천안시 동남구 충절로 687,36.770144,127.189743,290.0,0.0,7.0,7.0,99,16,293.0,세광종합건설(주),HT001,102.58,84.18,82,3,2,290,계단식,21060.0,84240.0,4212.0,58968.0,0.0,0.0,0.0,14250.0,190275,181013,"1억 4,500~1억 6,000",,,,신계초등학교,공립,138.0,130.0
0,연합,68㎡,충청남도 천안시 동남구 목천읍 운전리 380-3,충청남도 천안시 동남구 충절로 1095,36.772095,127.229657,294.0,0.0,6.0,6.0,134,26,112.0,(주)연합기업,HT001,68.62,53.82,78,2,1,156,복도식,7673.0,30691.0,1535.0,21483.0,0.0,0.0,0.0,14250.0,,,"4,200~7,000",,,,목천초등학교,공립,62.0,59.0
1,연합,75㎡,충청남도 천안시 동남구 목천읍 운전리 380-3,충청남도 천안시 동남구 충절로 1095,36.772095,127.229657,294.0,0.0,6.0,6.0,134,26,112.0,(주)연합기업,HT001,75.24,59.49,79,3,1,120,복도식,8303.0,33211.0,1661.0,23247.0,0.0,0.0,0.0,16500.0,,,"4,300~7,600","3,500",500/40,500/40,목천초등학교,공립,62.0,59.0
2,연합,81,충청남도 천안시 동남구 목천읍 운전리 380-3,충청남도 천안시 동남구 충절로 1095,36.772095,127.229657,294.0,0.0,6.0,6.0,134,26,112.0,(주)연합기업,HT001,81.3,59.67,73,3,1,18,복도식,8483.0,33931.0,1697.0,23751.0,0.0,0.0,0.0,,,,,,,,목천초등학교,공립,62.0,59.0
0,연합초원,68㎡,충청남도 천안시 동남구 목천읍 신계리 166-22,충청남도 천안시 동남구 목천안터2길 9,36.77534,127.210569,200.0,0.0,6.0,5.0,139,24,76.0,(주)연합기업,HT001,68.77,53.82,78,2,1,164,계단식,8528.0,34111.0,1706.0,23877.0,0.0,0.0,0.0,14250.0,,,"6,300~8,500",,,,신흥초등학교,공립,232.0,209.0
1,연합초원,75,충청남도 천안시 동남구 목천읍 신계리 166-22,충청남도 천안시 동남구 목천안터2길 9,36.77534,127.210569,200.0,0.0,6.0,5.0,139,24,76.0,(주)연합기업,HT001,75.39,59.49,79,2,1,36,계단식,9203.0,36811.0,1841.0,25767.0,0.0,0.0,0.0,16500.0,,,"5,700~7,600","5,000",,,신흥초등학교,공립,232.0,209.0
0,원앙마을부영1단지,70㎡,충청남도 천안시 동남구 목천읍 삼성리 9-12,충청남도 천안시 동남구 삼성5길 42,36.759501,127.177792,1833.0,0.0,10.0,7.0,143,18,1130.0,(주)부영,HT001,70.16,49.92,71,2,1,1019,계단식,11790.0,47160.0,2358.0,33012.0,0.0,0.0,0.0,14250.0,141018,132898,"7,100~9,000","8,000","300/45~1,000/40","300/45~1,000/40",천안부영초등학교,공립,182.0,185.0
1,원앙마을부영1단지,82,충청남도 천안시 동남구 목천읍 삼성리 9-12,충청남도 천안시 동남구 삼성5길 42,36.759501,127.177792,1833.0,0.0,10.0,7.0,143,18,1130.0,(주)부영,HT001,82.65,59.76,72,3,1,814,계단식,14445.0,57780.0,2889.0,40446.0,0.0,0.0,0.0,16500.0,168816,159095,"9,500~1억 1,000","9,000","500/55~1,000/60","500/55~1,000/60",천안부영초등학교,공립,182.0,185.0
0,원앙마을부영2단지,69㎡,충청남도 천안시 동남구 목천읍 삼성리 9-6,충청남도 천안시 동남구 삼성5길 41,36.761008,127.17688,847.0,0.0,10.0,8.0,138,16,505.0,(주)부영,HT001,69.99,49.92,71,2,1,520,계단식,11768.0,47071.0,2354.0,32949.0,0.0,0.0,0.0,14250.0,139242,127633,"7,500~9,200","8,000",500/45~500/50,500/45~500/50,천안부영초등학교,공립,182.0,185.0
1,원앙마을부영2단지,81,충청남도 천안시 동남구 목천읍 삼성리 9-6,충청남도 천안시 동남구 삼성5길 41,36.761008,127.17688,847.0,0.0,10.0,8.0,138,16,505.0,(주)부영,HT001,81.35,59.76,73,3,1,327,계단식,14220.0,56880.0,2844.0,39816.0,0.0,0.0,0.0,16500.0,166689,152791,1억 200,"9,000~9,500","1,000/50","1,000/50",천안부영초등학교,공립,182.0,185.0
0,이스트블루(도시형),48B㎡,충청남도 천안시 동남구 목천읍 신계리 288-1,충청남도 천안시 동남구 충절로 867,36.772456,127.206607,64.0,0.0,11.0,5.0,227,37,70.0,(주)한터종합건설,HT001,48.49,31.43,65,3,2,2,계단식,14108.0,56431.0,2822.0,39501.0,0.0,0.0,0.0,16500.0,,,,,,,신계초등학교,공립,138.0,130.0
1,이스트블루(도시형),48A㎡,충청남도 천안시 동남구 목천읍 신계리 288-1,충청남도 천안시 동남구 충절로 867,36.772456,127.206607,64.0,0.0,11.0,5.0,227,37,70.0,(주)한터종합건설,HT001,48.04,30.81,64,3,2,1,계단식,14108.0,56431.0,2822.0,39501.0,0.0,0.0,0.0,14250.0,,,,,,,신계초등학교,공립,138.0,130.0
2,이스트블루(도시형),49D㎡,충청남도 천안시 동남구 목천읍 신계리 288-1,충청남도 천안시 동남구 충절로 867,36.772456,127.206607,64.0,0.0,11.0,5.0,227,37,70.0,(주)한터종합건설,HT001,49.55,33.03,67,3,2,3,계단식,13680.0,54720.0,2736.0,38304.0,0.0,0.0,0.0,,,,,,,,신계초등학교,공립,138.0,130.0
3,이스트블루(도시형),49C㎡,충청남도 천안시 동남구 목천읍 신계리 288-1,충청남도 천안시 동남구 충절로 867,36.772456,127.206607,64.0,0.0,11.0,5.0,227,37,70.0,(주)한터종합건설,HT001,49.12,31.72,65,3,2,1,계단식,14108.0,56431.0,2822.0,39501.0,0.0,0.0,0.0,,,,,,,,신계초등학교,공립,138.0,130.0
4,이스트블루(도시형),50E㎡,충청남도 천안시 동남구 목천읍 신계리 288-1,충청남도 천안시 동남구 충절로 867,36.772456,127.206607,64.0,0.0,11.0,5.0,227,37,70.0,(주)한터종합건설,HT001,50.25,33.21,66,3,2,1,계단식,13230.0,52920.0,2646.0,37044.0,0.0,0.0,0.0,,,,,,,,신계초등학교,공립,138.0,130.0
5,이스트블루(도시형),53㎡,충청남도 천안시 동남구 목천읍 신계리 288-1,충청남도 천안시 동남구 충절로 867,36.772456,127.206607,64.0,0.0,11.0,5.0,227,37,70.0,(주)한터종합건설,HT001,53.33,35.19,66,3,2,2,계단식,15503.0,62011.0,3101.0,43407.0,0.0,0.0,0.0,,,,,,,,신계초등학교,공립,138.0,130.0
6,이스트블루(도시형),61A㎡,충청남도 천안시 동남구 목천읍 신계리 288-1,충청남도 천안시 동남구 충절로 867,36.772456,127.206607,64.0,0.0,11.0,5.0,227,37,70.0,(주)한터종합건설,HT001,61.69,40.29,65,3,2,1,계단식,17573.0,70291.0,3515.0,49203.0,0.0,0.0,0.0,,,,,,,,신계초등학교,공립,138.0,130.0
7,이스트블루(도시형),62B㎡,충청남도 천안시 동남구 목천읍 신계리 288-1,충청남도 천안시 동남구 충절로 867,36.772456,127.206607,64.0,0.0,11.0,5.0,227,37,70.0,(주)한터종합건설,HT001,62.53,41.04,66,3,2,2,계단식,17573.0,70291.0,3515.0,49203.0,0.0,0.0,0.0,,,,,,,,신계초등학교,공립,138.0,130.0
8,이스트블루(도시형),63C㎡,충청남도 천안시 동남구 목천읍 신계리 288-1,충청남도 천안시 동남구 충절로 867,36.772456,127.206607,64.0,0.0,11.0,5.0,227,37,70.0,(주)한터종합건설,HT001,63,41.47,66,3,2,1,계단식,17573.0,70291.0,3515.0,49203.0,0.0,0.0,0.0,,,,,,,,신계초등학교,공립,138.0,130.0
9,이스트블루(도시형),73B㎡,충청남도 천안시 동남구 목천읍 신계리 288-1,충청남도 천안시 동남구 충절로 867,36.772456,127.206607,64.0,0.0,11.0,5.0,227,37,70.0,(주)한터종합건설,HT001,73.45,48.76,66,3,2,2,계단식,22950.0,91800.0,4590.0,64260.0,0.0,0.0,0.0,,,,,,,,신계초등학교,공립,138.0,130.0
10,이스트블루(도시형),73A㎡,충청남도 천안시 동남구 목천읍 신계리 288-1,충청남도 천안시 동남구 충절로 867,36.772456,127.206607,64.0,0.0,11.0,5.0,227,37,70.0,(주)한터종합건설,HT001,73.8,47.94,65,3,2,1,계단식,22950.0,91800.0,4590.0,64260.0,0.0,0.0,0.0,,,,"1억 3,000","1억 1,000",,,신계초등학교,공립,138.0,130.0
11,이스트블루(도시형),74E㎡,충청남도 천안시 동남구 목천읍 신계리 288-1,충청남도 천안시 동남구 충절로 867,36.772456,127.206607,64.0,0.0,11.0,5.0,227,37,70.0,(주)한터종합건설,HT001,74.15,49.63,67,3,2,26,계단식,22950.0,91800.0,4590.0,64260.0,0.0,0.0,0.0,,,,"1억 5,000~1억 5,500",,"2,000/65","2,000/65",신계초등학교,공립,138.0,130.0
12,이스트블루(도시형),74E㎡,충청남도 천안시 동남구 목천읍 신계리 288-1,충청남도 천안시 동남구 충절로 867,36.772456,127.206607,64.0,0.0,11.0,5.0,227,37,70.0,(주)한터종합건설,HT001,74.82,49.99,67,3,2,7,계단식,22950.0,91800.0,4590.0,64260.0,0.0,0.0,0.0,,,,,,,,신계초등학교,공립,138.0,130.0
13,이스트블루(도시형),74C㎡,충청남도 천안시 동남구 목천읍 신계리 288-1,충청남도 천안시 동남구 충절로 867,36.772456,127.206607,64.0,0.0,11.0,5.0,227,37,70.0,(주)한터종합건설,HT001,74.76,49.62,66,3,2,5,계단식,22725.0,90900.0,4545.0,63630.0,0.0,0.0,0.0,,,,,,,,신계초등학교,공립,138.0,130.0
14,이스트블루(도시형),74D㎡,충청남도 천안시 동남구 목천읍 신계리 288-1,충청남도 천안시 동남구 충절로 867,36.772456,127.206607,64.0,0.0,11.0,5.0,227,37,70.0,(주)한터종합건설,HT001,74.03,49.35,67,3,2,4,계단식,22725.0,90900.0,4545.0,63630.0,0.0,0.0,0.0,,,,,,,,신계초등학교,공립,138.0,130.0
15,이스트블루(도시형),74A㎡,충청남도 천안시 동남구 목천읍 신계리 288-1,충청남도 천안시 동남구 충절로 867,36.772456,127.206607,64.0,0.0,11.0,5.0,227,37,70.0,(주)한터종합건설,HT001,74.39,48.7,65,3,2,2,계단식,22950.0,91800.0,4590.0,64260.0,0.0,0.0,0.0,,,,,,,,신계초등학교,공립,138.0,130.0
16,이스트블루(도시형),74B㎡,충청남도 천안시 동남구 목천읍 신계리 288-1,충청남도 천안시 동남구 충절로 867,36.772456,127.206607,64.0,0.0,11.0,5.0,227,37,70.0,(주)한터종합건설,HT001,74.36,49.32,66,3,2,1,계단식,22950.0,91800.0,4590.0,64260.0,0.0,0.0,0.0,,,,,,,,신계초등학교,공립,138.0,130.0
17,이스트블루(도시형),74C㎡,충청남도 천안시 동남구 목천읍 신계리 288-1,충청남도 천안시 동남구 충절로 867,36.772456,127.206607,64.0,0.0,11.0,5.0,227,37,70.0,(주)한터종합건설,HT001,74.13,49.27,66,3,2,1,계단식,22725.0,90900.0,4545.0,63630.0,0.0,0.0,0.0,,,,,,,,신계초등학교,공립,138.0,130.0
18,이스트블루(도시형),74D,충청남도 천안시 동남구 목천읍 신계리 288-1,충청남도 천안시 동남구 충절로 867,36.772456,127.206607,64.0,0.0,11.0,5.0,227,37,70.0,(주)한터종합건설,HT001,74.4,49.94,67,3,2,1,계단식,22950.0,91800.0,4590.0,64260.0,0.0,0.0,0.0,,,,,,,,신계초등학교,공립,138.0,130.0
0,재동타워,54㎡,충청남도 천안시 동남구 목천읍 서리 73-1,충청남도 천안시 동남구 서리1길 19-12,36.783488,127.234203,114.0,0.0,13.0,7.0,267,26,48.0,재동주택(주),HT001,54.6,38.98,71,2,1,7,복도식,5153.0,20611.0,1031.0,14427.0,0.0,0.0,0.0,14250.0,,,,,,,목천초등학교,공립,62.0,59.0
1,재동타워,83㎡,충청남도 천안시 동남구 목천읍 서리 73-1,충청남도 천안시 동남구 서리1길 19-12,36.783488,127.234203,114.0,0.0,13.0,7.0,267,26,48.0,재동주택(주),HT001,83.51,59.62,71,3,1,86,복도식,10125.0,40500.0,2025.0,28350.0,0.0,0.0,0.0,16500.0,,,,,,,목천초등학교,공립,62.0,59.0
2,재동타워,104,충청남도 천안시 동남구 목천읍 서리 73-1,충청남도 천안시 동남구 서리1길 19-12,36.783488,127.234203,114.0,0.0,13.0,7.0,267,26,48.0,재동주택(주),HT001,104.46,84.77,81,3,2,21,복도식,14085.0,56340.0,2817.0,39438.0,0.0,0.0,0.0,,,,,"9,000",,,목천초등학교,공립,62.0,59.0
0,천안목천동우1차,53㎡,충청남도 천안시 동남구 목천읍 신계리 422,충청남도 천안시 동남구 신계1길 41,36.772046,127.193677,1922.0,0.0,15.0,8.0,187,16,656.0,대창기업(주),HT001,53.12,39.95,75,2,1,1548,복도식,5333.0,21331.0,1067.0,14931.0,0.0,0.0,0.0,14250.0,123107,104413,"3,600~9,500","3,500~4,000",300/28~300/40,300/28~300/40,신계초등학교,공립,138.0,130.0
1,천안목천동우1차,71㎡,충청남도 천안시 동남구 목천읍 신계리 422,충청남도 천안시 동남구 신계1길 41,36.772046,127.193677,1922.0,0.0,15.0,8.0,187,16,656.0,대창기업(주),HT001,71.96,59.9,83,3,1,178,계단식,12443.0,49771.0,2489.0,34839.0,0.0,0.0,0.0,16500.0,184583,156554,"9,300~1억",,"1,000/45","1,000/45",신계초등학교,공립,138.0,130.0
2,천안목천동우1차,97,충청남도 천안시 동남구 목천읍 신계리 422,충청남도 천안시 동남구 신계1길 41,36.772046,127.193677,1922.0,0.0,15.0,8.0,187,16,656.0,대창기업(주),HT001,97.41,84.93,87,3,2,196,계단식,16110.0,64440.0,3222.0,45108.0,0.0,0.0,0.0,,261713,221973,"1억 2,000~1억 2,500",,,,신계초등학교,공립,138.0,130.0
0,천안목천협성엠파이어,57,충청남도 천안시 동남구 목천읍 신계리 127-2,충청남도 천안시 동남구 충절로 874,36.771172,127.208506,552.0,0.0,12.0,12.0,141,15,260.0,주식회사협성건설,HT001,57.74,39.82,69,2,1,552,복도식,9855.0,39420.0,1971.0,27594.0,0.0,0.0,0.0,14250.0,127852,114090,"6,500~7,200","6,300",300/40~300/45,300/40~300/45,신계초등학교,공립,138.0,130.0
0,거송그랑데리움(도시형),30A㎡,충청남도 천안시 동남구 문화동 63-9,충청남도 천안시 동남구 버들로 21,36.808883,127.150625,296.0,0.0,21.0,14.0,947,79,149.0,(주)두진건설,HT001,30.64,19.75,64,1,1,18,계단식,9383.0,37531.0,1877.0,26271.0,0.0,0.0,0.0,,89132,85537,,,,,천안초등학교,공립,91.0,83.0
1,거송그랑데리움(도시형),31B㎡,충청남도 천안시 동남구 문화동 63-9,충청남도 천안시 동남구 버들로 21,36.808883,127.150625,296.0,0.0,21.0,14.0,947,79,149.0,(주)두진건설,HT001,31.21,20.21,65,1,1,11,계단식,9968.0,39871.0,1994.0,27909.0,0.0,0.0,0.0,,91201,87523,"7,000",,,,천안초등학교,공립,91.0,83.0
2,거송그랑데리움(도시형),32C㎡,충청남도 천안시 동남구 문화동 63-9,충청남도 천안시 동남구 버들로 21,36.808883,127.150625,296.0,0.0,21.0,14.0,947,79,149.0,(주)두진건설,HT001,32.58,20.45,63,1,1,1,계단식,10530.0,42120.0,2106.0,29484.0,0.0,0.0,0.0,,92302,88580,,,,,천안초등학교,공립,91.0,83.0
3,거송그랑데리움(도시형),36J㎡,충청남도 천안시 동남구 문화동 63-9,충청남도 천안시 동남구 버들로 21,36.808883,127.150625,296.0,0.0,21.0,14.0,947,79,149.0,(주)두진건설,HT001,36.15,23.13,64,1,1,18,계단식,10643.0,42571.0,2129.0,29799.0,0.0,0.0,0.0,,104359,100151,"6,500~7,800",,,,천안초등학교,공립,91.0,83.0
4,거송그랑데리움(도시형),36D㎡,충청남도 천안시 동남구 문화동 63-9,충청남도 천안시 동남구 버들로 21,36.808883,127.150625,296.0,0.0,21.0,14.0,947,79,149.0,(주)두진건설,HT001,36.52,23.81,65,1,1,11,계단식,11453.0,45811.0,2291.0,32067.0,0.0,0.0,0.0,,107443,103110,"7,000",,,,천안초등학교,공립,91.0,83.0
5,거송그랑데리움(도시형),36E㎡,충청남도 천안시 동남구 문화동 63-9,충청남도 천안시 동남구 버들로 21,36.808883,127.150625,296.0,0.0,21.0,14.0,947,79,149.0,(주)두진건설,HT001,36.82,23.94,65,1,1,11,계단식,12308.0,49231.0,2462.0,34461.0,0.0,0.0,0.0,,108021,103665,"8,000",,,,천안초등학교,공립,91.0,83.0
6,거송그랑데리움(도시형),38G㎡,충청남도 천안시 동남구 문화동 63-9,충청남도 천안시 동남구 버들로 21,36.808883,127.150625,296.0,0.0,21.0,14.0,947,79,149.0,(주)두진건설,HT001,38.87,25.41,65,1,1,90,계단식,12308.0,49231.0,2462.0,34461.0,0.0,0.0,0.0,,114662,110038,"7,000~1억",,,,천안초등학교,공립,91.0,83.0
7,거송그랑데리움(도시형),38F㎡,충청남도 천안시 동남구 문화동 63-9,충청남도 천안시 동남구 버들로 21,36.808883,127.150625,296.0,0.0,21.0,14.0,947,79,149.0,(주)두진건설,HT001,38.31,24.56,64,1,1,1,계단식,12308.0,49231.0,2462.0,34461.0,0.0,0.0,0.0,,110821,106351,,,,,천안초등학교,공립,91.0,83.0
8,거송그랑데리움(도시형),39H㎡,충청남도 천안시 동남구 문화동 63-9,충청남도 천안시 동남구 버들로 21,36.808883,127.150625,296.0,0.0,21.0,14.0,947,79,149.0,(주)두진건설,HT001,39.38,25.62,65,1,1,54,계단식,12308.0,49231.0,2462.0,34461.0,0.0,0.0,0.0,,115603,110941,"8,000~8,500",,,,천안초등학교,공립,91.0,83.0
9,거송그랑데리움(도시형),39I㎡,충청남도 천안시 동남구 문화동 63-9,충청남도 천안시 동남구 버들로 21,36.808883,127.150625,296.0,0.0,21.0,14.0,947,79,149.0,(주)두진건설,HT001,39.2,24.81,63,1,1,1,계단식,12308.0,49231.0,2462.0,34461.0,0.0,0.0,0.0,,111958,107443,,,,,천안초등학교,공립,91.0,83.0
10,거송그랑데리움(도시형),41L㎡,충청남도 천안시 동남구 문화동 63-9,충청남도 천안시 동남구 버들로 21,36.808883,127.150625,296.0,0.0,21.0,14.0,947,79,149.0,(주)두진건설,HT001,41.99,27.2,65,1,1,18,계단식,14445.0,57780.0,2889.0,40446.0,0.0,0.0,0.0,,122757,117807,"7,500~9,000",,,,천안초등학교,공립,91.0,83.0
11,거송그랑데리움(도시형),41K㎡,충청남도 천안시 동남구 문화동 63-9,충청남도 천안시 동남구 버들로 21,36.808883,127.150625,296.0,0.0,21.0,14.0,947,79,149.0,(주)두진건설,HT001,41.17,26.6,65,1,1,1,계단식,13905.0,55620.0,2781.0,38934.0,0.0,0.0,0.0,,120038,115198,,,,,천안초등학교,공립,91.0,83.0
12,거송그랑데리움(도시형),45M㎡,충청남도 천안시 동남구 문화동 63-9,충청남도 천안시 동남구 버들로 21,36.808883,127.150625,296.0,0.0,21.0,14.0,947,79,149.0,(주)두진건설,HT001,45.65,29.58,65,1,1,18,계단식,15210.0,60840.0,3042.0,42588.0,0.0,0.0,0.0,,133497,128113,1억,,,,천안초등학교,공립,91.0,83.0
13,거송그랑데리움(도시형),47N㎡,충청남도 천안시 동남구 문화동 63-9,충청남도 천안시 동남구 버들로 21,36.808883,127.150625,296.0,0.0,21.0,14.0,947,79,149.0,(주)두진건설,HT001,47.37,30.57,65,1,1,1,계단식,16335.0,65340.0,3267.0,45738.0,0.0,0.0,0.0,,137933,132371,,,,,천안초등학교,공립,91.0,83.0
14,거송그랑데리움(도시형),48O㎡,충청남도 천안시 동남구 문화동 63-9,충청남도 천안시 동남구 버들로 21,36.808883,127.150625,296.0,0.0,21.0,14.0,947,79,149.0,(주)두진건설,HT001,48.19,31.43,65,1,1,1,계단식,16628.0,66511.0,3326.0,46557.0,0.0,0.0,0.0,,141840,136120,,,,,천안초등학교,공립,91.0,83.0
